"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1943","-","-","-","-","-","-","-","-","-","-","-"
"2","1944","28.4","34.8","22.1","-","20.1","36","0","14","0","0","0"
"3","1945","-","-","-","-","-","-","-","-","-","-","-"
"4","1957","-","-","-","-","-","-","-","-","-","-","-"
"5","1958","28.3","36.0","21.1","-","13.1","20","0","25","0","0","0"
"6","1959","-","-","-","-","-","-","-","-","-","-","-"
"7","1960","-","-","-","-","-","-","-","-","-","-","-"
"8","1961","-","-","-","-","-","-","-","-","-","-","-"
"9","1962","-","-","-","-","-","-","-","-","-","-","-"
"10","1964","-","-","-","-","-","-","-","-","-","-","-"
"11","1965","-","-","-","-","-","-","-","-","-","-","-"
"12","1966","-","-","-","-","-","-","-","-","-","-","-"
"13","1967","-","-","-","-","-","-","-","-","-","-","-"
"14","1973","-","-","-","-","-","-","-","-","-","-","-"
"15","1974","-","-","-","-","-","-","-","-","-","-","-"
"16","1975","-","-","-","-","-","-","-","-","-","-","-"
"17","1976","-","-","-","-","-","-","-","-","-","-","-"
"18","1977","-","-","-","-","-","-","-","-","-","-","-"
"19","1978","-","-","-","-","-","-","-","-","-","-","-"
"20","1979","-","-","-","-","-","-","-","-","-","-","-"
"21","1980","-","-","-","-","-","-","-","-","-","-","-"
"22","1981","-","-","-","-","-","-","-","-","-","-","-"
"23","1982","-","-","-","-","-","-","-","-","-","-","-"
"24","1983","-","-","-","-","-","-","-","-","-","-","-"
"25","1984","-","-","-","-","-","-","-","-","-","-","-"
"26","1985","-","-","-","-","-","-","-","-","-","-","-"
"27","1986","-","-","-","-","-","-","-","-","-","-","-"
"28","1987","-","-","-","-","-","-","-","-","-","-","-"
"29","1988","-","-","-","-","-","-","-","-","-","-","-"
"30","1989","-","-","-","-","-","-","-","-","-","-","-"
"31","1990","-","-","-","-","-","-","-","-","-","-","-"
"32","1991","-","-","-","-","-","-","-","-","-","-","-"
"33","1992","-","-","-","-","-","-","-","-","-","-","-"
"34","1993","-","-","-","-","-","-","-","-","-","-","-"
"35","1994","-","-","-","-","-","-","-","-","-","-","-"
"36","1995","-","-","-","-","-","-","-","-","-","-","-"
"37","1996","-","-","-","-","-","-","-","-","-","-","-"
"38","1997","-","-","-","-","-","-","-","-","-","-","-"
"39","1998","-","-","-","-","-","-","-","-","-","-","-"
"40","1999","-","-","-","-","-","-","-","-","-","-","-"
"41","2000","-","-","-","-","-","-","-","-","-","-","-"
"42","2001","-","-","-","-","-","-","-","-","-","-","-"
"43","2003","-","-","-","-","-","-","-","-","-","-","-"
"44","2004","-","-","-","-","-","-","-","-","-","-","-"
"45","2005","-","-","-","-","-","-","-","-","-","-","-"
"46","2006","-","-","-","-","-","-","-","-","-","-","-"
"47","2007","-","-","-","-","-","-","-","-","-","-","-"
"48","2008","-","-","-","-","-","-","-","-","-","-","-"
"49","2009","-","-","-","-","-","-","-","-","-","-","-"
"50","2010","-","-","-","-","-","-","-","-","-","-","-"
"51","2011","-","-","-","-","-","-","-","-","-","-","-"
"52","2012","-","-","-","-","-","-","-","-","-","-","-"
"53","2013","-","-","-","-","-","-","-","-","-","-","-"
"54","2014","-","-","-","-","-","-","-","-","-","-","-"
"55","2015","-","-","-","-","-","-","-","-","-","-","-"
"56","2016","-","-","-","-","-","-","-","-","-","-","-"
"57","2017","-","-","-","-","-","-","-","-","-","-","-"
"58","2018","-","-","-","-","-","-","-","-","-","-","-"
"59","2019","-","-","-","-","-","-","-","-","-","-","-"
