"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1973","-","-","-","-","-","-","-","-","-","-","-"
"2","1974","-","-","-","-","-","-","-","-","-","-","-"
"3","1975","-","-","-","-","-","-","-","-","-","-","-"
"4","1976","-","-","-","-","-","-","-","-","-","-","-"
"5","1977","-","-","-","-","-","-","-","-","-","-","-"
"6","1978","-","-","-","-","-","-","-","-","-","-","-"
"7","1979","-","-","-","-","-","-","-","-","-","-","-"
"8","1980","-","-","-","-","-","-","-","-","-","-","-"
"9","1981","-","-","-","-","-","-","-","-","-","-","-"
"10","1982","27.7","34.6","21.8","946.43","4.6","49","1","109","0","2","0"
"11","1983","-","-","-","-","-","-","-","-","-","-","-"
"12","1984","28.8","35.3","22.9","647.45","5.3","32","0","82","0","1","1"
"13","1985","28.2","34.7","22.3","836.67","5.8","33","0","66","0","0","1"
"14","1986","28.4","35.1","22.1","655.82","5.7","39","0","81","0","0","0"
"15","1987","-","-","-","-","-","-","-","-","-","-","-"
"16","1988","28.3","34.8","22.1","672.86","5.2","33","0","68","0","1","2"
"17","1989","-","-","-","-","-","-","-","-","-","-","-"
"18","1990","-","-","-","-","-","-","-","-","-","-","-"
"19","1991","-","-","-","-","-","-","-","-","-","-","-"
"20","1992","-","-","-","-","-","-","-","-","-","-","-"
"21","1993","-","-","-","-","-","-","-","-","-","-","-"
"22","1994","-","-","-","-","-","-","-","-","-","-","-"
"23","1995","-","-","-","-","-","-","-","-","-","-","-"
"24","1996","-","-","-","-","-","-","-","-","-","-","-"
"25","1997","-","-","-","-","-","-","-","-","-","-","-"
"26","1998","-","-","-","-","-","-","-","-","-","-","-"
"27","1999","-","-","-","-","-","-","-","-","-","-","-"
"28","2000","-","-","-","-","-","-","-","-","-","-","-"
"29","2001","-","-","-","-","-","-","-","-","-","-","-"
"30","2002","-","-","-","-","-","-","-","-","-","-","-"
"31","2003","-","-","-","-","-","-","-","-","-","-","-"
"32","2004","-","-","-","-","-","-","-","-","-","-","-"
"33","2005","-","-","-","-","-","-","-","-","-","-","-"
"34","2006","-","-","-","-","-","-","-","-","-","-","-"
"35","2007","-","-","-","-","-","-","-","-","-","-","-"
"36","2008","-","-","-","-","-","-","-","-","-","-","-"
"37","2009","28.6","35.6","23.0","948.70","5.0","47","0","68","0","0","1"
"38","2010","28.7","35.5","23.1","785.61","5.6","54","0","69","1","0","1"
"39","2011","28.8","35.8","23.0","688.63","6.8","45","0","75","1","0","0"
"40","2012","28.5","35.4","23.2","958.37","8.2","48","0","85","0","0","0"
"41","2013","28.5","35.6","23.0","881.96","7.9","50","0","74","1","0","1"
"42","2014","-","-","-","-","-","-","-","-","-","-","-"
"43","2015","-","-","-","-","-","-","-","-","-","-","-"
"44","2016","28.9","35.7","23.6","836.18","7.6","59","0","87","1","1","1"
"45","2017","28.7","35.6","23.0","736.88","7.9","47","0","62","1","0","0"
"46","2018","-","-","-","-","-","-","-","-","-","-","-"
"47","2019","-","-","-","-","-","-","-","-","-","-","-"
