"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1974","-","-","-","-","-","-","-","-","-","-","-"
"2","1975","-","-","-","-","-","-","-","-","-","-","-"
"3","1976","-","-","-","-","-","-","-","-","-","-","-"
"4","1977","-","-","-","-","-","-","-","-","-","-","-"
"5","1978","-","-","-","-","-","-","-","-","-","-","-"
"6","1979","-","-","-","-","-","-","-","-","-","-","-"
"7","1980","-","-","-","-","-","-","-","-","-","-","-"
"8","1981","-","-","-","-","-","-","-","-","-","-","-"
"9","1982","-","-","-","-","-","-","-","-","-","-","-"
"10","1984","-","-","-","-","-","-","-","-","-","-","-"
"11","1985","-","-","-","-","-","-","-","-","-","-","-"
"12","1986","-","-","-","-","-","-","-","-","-","-","-"
"13","1987","-","-","-","-","-","-","-","-","-","-","-"
"14","1988","-","-","-","-","-","-","-","-","-","-","-"
"15","1989","-","-","-","-","-","-","-","-","-","-","-"
"16","1990","-","-","-","-","-","-","-","-","-","-","-"
"17","1991","-","-","-","-","-","-","-","-","-","-","-"
"18","1992","-","-","-","-","-","-","-","-","-","-","-"
"19","1993","-","-","-","-","-","-","-","-","-","-","-"
"20","1994","-","-","-","-","-","-","-","-","-","-","-"
"21","1995","-","-","-","-","-","-","-","-","-","-","-"
"22","1996","-","-","-","-","-","-","-","-","-","-","-"
"23","1997","-","-","-","-","-","-","-","-","-","-","-"
"24","1998","-","-","-","-","-","-","-","-","-","-","-"
"25","1999","-","-","-","-","-","-","-","-","-","-","-"
"26","2000","-","-","-","-","-","-","-","-","-","-","-"
"27","2001","-","-","-","-","-","-","-","-","-","-","-"
"28","2002","-","-","-","-","-","-","-","-","-","-","-"
"29","2003","-","-","-","-","-","-","-","-","-","-","-"
"30","2004","-","-","-","-","-","-","-","-","-","-","-"
"31","2005","-","-","-","-","-","-","-","-","-","-","-"
"32","2006","28.1","31.8","24.5","-","9.0","176","0","36","4","0","0"
"33","2007","-","-","-","-","-","-","-","-","-","-","-"
"34","2008","-","-","-","-","-","-","-","-","-","-","-"
"35","2009","-","-","-","-","-","-","-","-","-","-","-"
"36","2010","-","-","-","-","-","-","-","-","-","-","-"
"37","2011","-","-","-","-","-","-","-","-","-","-","-"
"38","2012","28.3","31.8","24.5","-","6.6","176","0","52","7","0","0"
"39","2013","27.9","31.3","24.4","2899.12","8.1","221","0","89","2","0","0"
"40","2014","28.1","31.4","24.4","1878.78","10.1","212","0","52","2","0","0"
"41","2015","-","-","-","-","-","-","-","-","-","-","-"
"42","2016","-","-","-","-","-","-","-","-","-","-","-"
"43","2017","28.2","31.6","24.5","2367.72","9.4","239","0","100","2","0","0"
"44","2018","-","-","-","-","-","-","-","-","-","-","-"
"45","2019","-","-","-","-","-","-","-","-","-","-","-"
