"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1993","-","-","-","-","-","-","-","-","-","-","-"
"2","1994","-","-","-","-","-","-","-","-","-","-","-"
"3","1995","-","-","-","-","-","-","-","-","-","-","-"
"4","1996","-","-","-","-","-","-","-","-","-","-","-"
"5","1997","-","-","-","-","-","-","-","-","-","-","-"
"6","1998","-","-","-","-","-","-","-","-","-","-","-"
"7","1999","-","-","-","-","-","-","-","-","-","-","-"
"8","2000","-","-","-","-","-","-","-","-","-","-","-"
"9","2001","-","-","-","-","-","-","-","-","-","-","-"
"10","2002","-","-","-","-","-","-","-","-","-","-","-"
"11","2003","-","-","-","-","-","-","-","-","-","-","-"
"12","2004","-","-","-","-","-","-","-","-","-","-","-"
"13","2005","-","-","-","-","-","-","-","-","-","-","-"
"14","2006","-","-","-","-","-","-","-","-","-","-","-"
"15","2007","-","-","-","-","-","-","-","-","-","-","-"
"16","2008","-","-","-","-","-","-","-","-","-","-","-"
"17","2009","-","-","-","-","-","-","-","-","-","-","-"
"18","2011","-","-","-","-","-","-","-","-","-","-","-"
"19","2012","-","-","-","-","-","-","-","-","-","-","-"
"20","2013","-","-","-","-","-","136","0","31","0","0","0"
"21","2014","28.5","31.5","25.9","157.69","11.5","122","0","33","0","0","0"
"22","2015","28.7","31.7","25.8","288.03","10.7","148","0","52","1","0","0"
"23","2016","-","-","-","-","-","-","-","-","-","-","-"
"24","2017","-","-","-","-","-","-","-","-","-","-","-"
"25","2018","-","-","-","-","-","-","-","-","-","-","-"
"26","2019","-","-","-","-","-","-","-","-","-","-","-"
