"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1962","-","-","-","-","-","-","-","-","-","-","-"
"2","1963","21.4","27.6","12.7","485.44","6.0","53","0","22","13","0","0"
"3","1964","21.7","27.6","13.3","743.44","6.8","50","0","27","6","0","0"
"4","1965","21.5","27.6","12.8","-","6.7","47","0","36","4","0","0"
"5","1966","22.1","27.8","14.1","-","7.9","58","0","49","19","0","1"
"6","1967","22.0","27.5","14.1","887.99","7.2","67","0","56","37","0","1"
"7","1968","-","-","-","-","-","-","-","-","-","-","-"
"8","1973","-","-","-","-","-","-","-","-","-","-","-"
"9","1974","-","-","-","-","-","-","-","-","-","-","-"
"10","1975","-","-","-","-","-","-","-","-","-","-","-"
"11","1976","-","-","-","-","-","-","-","-","-","-","-"
"12","1977","-","-","-","-","-","-","-","-","-","-","-"
"13","1978","-","-","-","-","-","-","-","-","-","-","-"
"14","1979","22.0","28.2","14.0","1020.58","7.8","43","0","29","1","0","0"
"15","1980","-","-","-","-","-","-","-","-","-","-","-"
"16","1981","-","-","-","-","-","-","-","-","-","-","-"
"17","1983","-","-","-","-","-","-","-","-","-","-","-"
"18","1984","-","-","-","-","-","-","-","-","-","-","-"
"19","1987","-","-","-","-","-","-","-","-","-","-","-"
"20","1988","-","-","-","-","-","-","-","-","-","-","-"
"21","1989","-","-","-","-","-","-","-","-","-","-","-"
"22","1990","-","-","-","-","-","-","-","-","-","-","-"
"23","1991","-","-","-","-","-","-","-","-","-","-","-"
"24","1992","-","-","-","-","-","-","-","-","-","-","-"
"25","1993","-","-","-","-","-","-","-","-","-","-","-"
"26","1994","-","-","-","-","-","-","-","-","-","-","-"
"27","1995","-","-","-","-","-","-","-","-","-","-","-"
"28","1996","-","-","-","-","-","-","-","-","-","-","-"
"29","1997","-","-","-","-","-","-","-","-","-","-","-"
"30","1998","-","-","-","-","-","-","-","-","-","-","-"
"31","1999","-","-","-","-","-","-","-","-","-","-","-"
"32","2000","-","-","-","-","-","-","-","-","-","-","-"
"33","2001","-","-","-","-","-","-","-","-","-","-","-"
"34","2002","-","-","-","-","-","-","-","-","-","-","-"
"35","2003","-","-","-","-","-","-","-","-","-","-","-"
"36","2004","-","-","-","-","-","-","-","-","-","-","-"
"37","2005","-","-","-","-","-","-","-","-","-","-","-"
"38","2006","-","-","-","-","-","-","-","-","-","-","-"
"39","2007","-","-","-","-","-","-","-","-","-","-","-"
"40","2008","-","-","-","-","-","-","-","-","-","-","-"
"41","2009","-","-","-","-","-","-","-","-","-","-","-"
"42","2010","-","-","-","-","-","-","-","-","-","-","-"
"43","2011","-","-","-","-","-","-","-","-","-","-","-"
"44","2012","-","-","-","-","-","-","-","-","-","-","-"
"45","2013","-","-","-","-","-","-","-","-","-","-","-"
"46","2014","-","-","-","-","-","-","-","-","-","-","-"
"47","2015","-","-","-","-","-","-","-","-","-","-","-"
"48","2016","-","-","-","-","-","-","-","-","-","-","-"
"49","2017","-","-","-","-","-","-","-","-","-","-","-"
"50","2018","-","-","-","-","-","-","-","-","-","-","-"
