"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1987","-","-","-","-","-","-","-","-","-","-","-"
"2","1988","-","-","-","-","-","-","-","-","-","-","-"
"3","1989","-","-","-","-","-","-","-","-","-","-","-"
"4","1990","-","-","-","-","-","-","-","-","-","-","-"
"5","1991","-","-","-","-","-","-","-","-","-","-","-"
"6","1992","-","-","-","-","-","-","-","-","-","-","-"
"7","1993","-","-","-","-","-","-","-","-","-","-","-"
"8","1994","-","-","-","-","-","-","-","-","-","-","-"
"9","1995","-","-","-","-","-","-","-","-","-","-","-"
"10","1996","-","-","-","-","-","-","-","-","-","-","-"
"11","1997","-","-","-","-","-","-","-","-","-","-","-"
"12","1998","-","-","-","-","-","-","-","-","-","-","-"
"13","1999","-","-","-","-","-","-","-","-","-","-","-"
"14","2000","-","-","-","-","-","-","-","-","-","-","-"
"15","2001","-","-","-","-","-","-","-","-","-","-","-"
"16","2002","-","-","-","-","-","-","-","-","-","-","-"
"17","2003","-","-","-","-","-","-","-","-","-","-","-"
"18","2004","-","-","-","-","-","-","-","-","-","-","-"
"19","2005","-","-","-","-","-","-","-","-","-","-","-"
"20","2006","-","-","-","-","-","-","-","-","-","-","-"
"21","2007","-","-","-","-","-","-","-","-","-","-","-"
"22","2008","-","-","-","-","-","-","-","-","-","-","-"
"23","2009","-","-","-","-","-","-","-","-","-","-","-"
"24","2010","-","-","-","-","-","-","-","-","-","-","-"
"25","2013","-","-","-","-","-","-","-","-","-","-","-"
"26","2014","29.4","36.9","21.5","65.76","14.4","0","0","0","0","0","0"
"27","2015","-","-","-","-","-","-","-","-","-","-","-"
"28","2016","-","-","-","-","-","-","-","-","-","-","-"
"29","2017","-","-","-","-","-","-","-","-","-","-","-"
"30","2018","-","-","-","-","-","-","-","-","-","-","-"
"31","2019","-","-","-","-","-","-","-","-","-","-","-"
