"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1949","-","-","-","-","-","-","-","-","-","-","-"
"2","1950","-","-","-","-","-","-","-","-","-","-","-"
"3","1954","-","-","-","-","-","-","-","-","-","-","-"
"4","1955","-","-","-","-","-","-","-","-","-","-","-"
"5","1956","-","-","-","-","-","-","-","-","-","-","-"
"6","1957","-","-","-","-","-","-","-","-","-","-","-"
"7","1958","-","-","-","-","-","-","-","-","-","-","-"
"8","1959","-","-","-","-","-","-","-","-","-","-","-"
"9","1960","-","-","-","-","-","-","-","-","-","-","-"
"10","1961","-","-","-","-","-","-","-","-","-","-","-"
"11","1962","-","-","-","-","-","-","-","-","-","-","-"
"12","1963","-","-","-","-","-","-","-","-","-","-","-"
"13","1964","-","-","-","-","-","-","-","-","-","-","-"
"14","1965","-","-","-","-","-","-","-","-","-","-","-"
"15","1973","-","-","-","-","-","-","-","-","-","-","-"
"16","1974","-","-","-","-","-","-","-","-","-","-","-"
"17","1975","-","-","-","-","-","-","-","-","-","-","-"
"18","1976","-","-","-","-","-","-","-","-","-","-","-"
"19","1977","-","-","-","-","-","-","-","-","-","-","-"
"20","1978","-","-","-","-","-","-","-","-","-","-","-"
"21","1979","-","-","-","-","-","-","-","-","-","-","-"
"22","1980","-","-","-","-","-","-","-","-","-","-","-"
"23","1981","-","-","-","-","-","-","-","-","-","-","-"
"24","1982","-","-","-","-","-","-","-","-","-","-","-"
"25","1983","-","-","-","-","-","-","-","-","-","-","-"
"26","1984","-","-","-","-","-","-","-","-","-","-","-"
"27","1985","-","-","-","-","-","-","-","-","-","-","-"
"28","1986","-","-","-","-","-","-","-","-","-","-","-"
"29","1987","-","-","-","-","-","-","-","-","-","-","-"
"30","1989","-","-","-","-","-","-","-","-","-","-","-"
"31","1990","-","-","-","-","-","-","-","-","-","-","-"
"32","1991","-","-","-","-","-","-","-","-","-","-","-"
"33","1992","-","-","-","-","-","-","-","-","-","-","-"
"34","1993","-","-","-","-","-","-","-","-","-","-","-"
"35","1994","-","-","-","-","-","-","-","-","-","-","-"
"36","1996","-","-","-","-","-","-","-","-","-","-","-"
"37","1997","-","-","-","-","-","-","-","-","-","-","-"
"38","1998","-","-","-","-","-","-","-","-","-","-","-"
"39","1999","-","-","-","-","-","-","-","-","-","-","-"
"40","2000","-","-","-","-","-","-","-","-","-","-","-"
"41","2001","-","-","-","-","-","-","-","-","-","-","-"
"42","2002","-","-","-","-","-","-","-","-","-","-","-"
"43","2003","-","-","-","-","-","-","-","-","-","-","-"
"44","2004","-","-","-","-","-","-","-","-","-","-","-"
"45","2005","-","-","-","-","-","-","-","-","-","-","-"
"46","2006","-","-","-","-","-","-","-","-","-","-","-"
"47","2007","-","-","-","-","-","-","-","-","-","-","-"
"48","2008","-","-","-","-","-","-","-","-","-","-","-"
"49","2009","-","-","-","-","-","-","-","-","-","-","-"
"50","2010","-","-","-","-","-","-","-","-","-","-","-"
"51","2011","-","-","-","-","-","-","-","-","-","-","-"
"52","2012","-","-","-","-","-","-","-","-","-","-","-"
"53","2013","-","-","-","-","-","-","-","-","-","-","-"
"54","2014","28.4","32.6","23.9","-","4.7","116","0","32","47","0","2"
"55","2015","-","-","-","-","-","-","-","-","-","-","-"
"56","2016","-","-","-","-","-","-","-","-","-","-","-"
"57","2017","-","-","-","-","-","-","-","-","-","-","-"
"58","2018","-","-","-","-","-","-","-","-","-","-","-"
"59","2019","-","-","-","-","-","-","-","-","-","-","-"
