"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,-6.2,-2.6,-9.6,NA,28.6,31,146,3,36,1,5
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,-5.3,-1.2,-9,NA,23.4,31,198,6,35,0,0
1989,NA,NA,NA,NA,NA,33,190,0,38,0,1
1990,-5.9,-1.5,-9.7,NA,22.1,20,169,0,8,0,1
1991,-6,-2,-9.2,NA,24.6,20,170,2,107,0,0
1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,-4.5,-0.2,-8.3,NA,24.1,37,197,0,69,0,1
1994,-5.6,-1,-9.1,542.41,27.1,44,187,0,23,0,0
1995,-5.5,-1.3,-8.9,8233.54,38.9,76,145,2,35,0,0
1996,-4.1,0.2,-7.7,11381.58,27.9,42,168,0,33,0,1
1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,-3.4,1.1,-7,NA,25.8,36,153,0,151,0,0
2007,-7.1,-2.5,-10.6,NA,27,15,151,0,58,0,1
2008,-3.6,0.8,-7.9,NA,22.3,37,156,1,62,0,0
2009,-5.8,-1.5,-9.7,NA,25.5,31,201,0,52,0,0
2010,-3.8,0.2,-7.5,NA,26.4,48,230,0,36,0,0
2011,-5.5,-1.5,-8.9,NA,24.7,72,171,0,36,0,2
2012,-5.5,-1.3,-8.9,423.44,23.5,49,206,0,30,0,0
2013,-4.8,-0.7,-8,NA,20.7,35,174,0,37,0,0
2014,-4.7,-0.4,-9,NA,23.5,35,188,0,69,0,0
2015,-4.7,-0.3,-9,NA,23.5,33,174,0,18,0,0
2016,-2.6,1.8,-6.4,413.76,28.8,55,174,0,162,0,0
2017,-4.4,0.1,-8.9,NA,24.9,40,173,0,66,0,0
2018,-3.4,0.8,-7.6,NA,26.3,56,215,0,46,0,0
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
