"","NULL.Year","NULL.T","NULL.TM","NULL.Tm","NULL.PP","NULL.V","NULL.RA","NULL.SN","NULL.TS","NULL.FG","NULL.TN","NULL.GR"
"1","1981","-","-","-","-","-","-","-","-","-","-","-"
"2","1982","-","-","-","-","-","-","-","-","-","-","-"
"3","1983","-","-","-","-","-","-","-","-","-","-","-"
"4","1984","-","-","-","-","-","-","-","-","-","-","-"
"5","1985","-","-","-","-","-","-","-","-","-","-","-"
"6","1986","-","-","-","-","-","-","-","-","-","-","-"
"7","1987","-","-","-","-","-","-","-","-","-","-","-"
"8","1988","-","-","-","-","-","-","-","-","-","-","-"
"9","1989","-","-","-","-","-","-","-","-","-","-","-"
"10","1990","-","-","-","-","-","-","-","-","-","-","-"
"11","1991","-","-","-","-","-","-","-","-","-","-","-"
"12","1992","27.9","30.6","24.7","-","15.3","153","0","12","0","0","0"
"13","1993","27.9","30.4","24.7","1951.22","14.8","178","0","10","0","0","0"
"14","1994","28.0","30.9","24.4","2607.60","12.1","172","0","16","0","0","0"
"15","1995","-","-","-","-","-","-","-","-","-","-","-"
"16","1996","-","-","-","-","-","-","-","-","-","-","-"
"17","1997","-","-","-","-","-","-","-","-","-","-","-"
"18","1998","-","-","-","-","-","-","-","-","-","-","-"
"19","1999","-","-","-","-","-","-","-","-","-","-","-"
"20","2000","-","-","-","-","-","-","-","-","-","-","-"
"21","2001","-","-","-","-","-","-","-","-","-","-","-"
"22","2002","-","-","-","-","-","-","-","-","-","-","-"
"23","2003","-","-","-","-","-","-","-","-","-","-","-"
"24","2004","-","-","-","-","-","-","-","-","-","-","-"
"25","2005","-","-","-","-","-","-","-","-","-","-","-"
"26","2006","-","-","-","-","-","-","-","-","-","-","-"
"27","2007","-","-","-","-","-","-","-","-","-","-","-"
"28","2011","-","-","-","-","-","-","-","-","-","-","-"
"29","2012","-","-","-","-","-","-","-","-","-","-","-"
"30","2013","-","-","-","-","-","168","0","21","0","0","0"
"31","2014","28.2","31.1","25.5","326.82","11.9","164","0","16","1","0","0"
"32","2015","28.4","31.1","25.4","354.09","9.5","166","0","13","0","0","0"
"33","2016","-","-","-","-","-","-","-","-","-","-","-"
"34","2017","-","-","-","-","-","-","-","-","-","-","-"
"35","2018","-","-","-","-","-","-","-","-","-","-","-"
"36","2019","-","-","-","-","-","-","-","-","-","-","-"
